Date,Type,RefNo,Cur,TUPrice,ODAmt,Amt,Worth,Customer Code,StkISN,CatCode,Exchange Rate,Quantity,Profit,Country
1/6/2015,ICG,133490,S$,11.5,4600,-4600,-3365.19,IK06,46425,NN,1,400,1234.81,Indonesia
1/6/2015,ICG,133491,USD$,53.25,532.5,-715.15,-571.73,IT22,41906,AST,0.744599,10,143.42,Indonesia
1/6/2015,ICG,133491,USD$,53.25,3727.5,-5006.03,-3931.99,IT22,41532,AST,0.744602,70,1074.04,Indonesia
1/6/2015,ICG,133491,USD$,53.25,5325,-7151.48,-5618.9,IT22,41533,AST,0.744601,100,1532.58,Indonesia
1/6/2015,ICG,133491,USD$,53.25,6390,-8581.77,-6718.98,IT22,41534,AST,0.744602,120,1862.79,Indonesia
1/6/2015,ICG,133491,USD$,53.25,6922.5,-9296.92,-7242.37,IT22,41535,AST,0.744601,130,2054.55,Indonesia
1/6/2015,ICG,133491,USD$,53.25,1597.5,-2145.44,-1651.28,IT22,41536,AST,0.744603,30,494.16,Indonesia
1/6/2015,ICG,133492,S$,6.8,20400,-20400,-14774.4,SO05,44935,ML,1,3000,5625.6,Singapore
1/6/2015,ICG,133492,S$,6.8,6800,-6800,-4924.8,SO05,44947,ML,1,1000,1875.2,Singapore
1/6/2015,ICG,133493,S$,110,110,-110,-74.68,SM01,30274,CL,1,1,35.32,Singapore
1/7/2015,ICG,133494,S$,5,1275,-1275,-933.9,SQ03,44409,PPMR,1,255,341.1,Singapore
1/7/2015,ICG,133495,S$,4.8,331.2,-331.2,-263.58,IT26,45533,P6,1,69,67.62,Indonesia
1/7/2015,ICG,133495,S$,4.8,341.76,-341.76,-275.25,IT26,46639,P6,1,71.2,66.51,Indonesia
1/7/2015,ICG,133495,S$,4.6,278.3,-278.3,-215.63,IT26,45539,P9,1,60.5,62.67,Indonesia
1/7/2015,ICG,133495,S$,4.4,335.28,-335.28,-264.19,IT26,45544,P12,1,76.2,71.09,Indonesia
1/7/2015,ICG,133495,S$,2.6,443.56,-443.56,-372.99,IT26,45935,PR05,1,170.6,70.57,Indonesia
1/7/2015,ICG,133495,S$,2.6,128.44,-128.44,-109.93,IT26,45927,PR06,1,49.4,18.51,Indonesia
1/7/2015,ICG,133495,S$,2.6,343.72,-343.72,-306.14,IT26,46490,PR16,1,132.2,37.58,Indonesia
1/7/2015,ICG,133495,S$,12.3,2460,-2460,-2200,IT26,43021,TN,1,200,260,Indonesia
1/7/2015,ICG,133495,S$,12.3,3653.1,-3653.1,-3267,IT26,43022,TN,1,297,386.1,Indonesia
1/7/2015,ICG,133495,S$,56.5,282.5,-282.5,-221.23,IT26,40931,NMCN,1,5,61.27,Indonesia
1/7/2015,ICG,133495,S$,8.9,925.6,-925.6,-647.82,IT26,46660,M035,1,104,277.78,Indonesia
1/7/2015,ICG,133495,S$,9.45,529.2,-529.2,-370.44,IT26,46659,M035,1,56,158.76,Indonesia
1/7/2015,ICG,133495,S$,8.4,840,-840,-568.34,IT26,42997,M020,1,100,271.66,Indonesia
1/7/2015,ICG,133495,S$,7.8,780,-780,-509.78,IT26,42750,M020,1,100,270.22,Indonesia
1/7/2015,ICG,133495,S$,7.6,912,-912,-595.76,IT26,42751,M020,1,120,316.24,Indonesia
1/7/2015,ICG,133495,S$,12.1,1452,-1452,-883.25,IT26,42096,M025,1,120,568.75,Indonesia
1/7/2015,ICG,133495,S$,0.5,200,-200,-163.2,IT26,10075,F,1,400,36.8,Indonesia
1/8/2015,ICG,133496,S$,6.5,3250,-3250,-2305,IN04,43513,ML,1,500,945,Indonesia
1/8/2015,ICG,133496,S$,220,2860,-2860,-2406.04,IN04,46506,ML,1,13,453.96,Indonesia
1/8/2015,ICG,133496,S$,4.6,1840,-1840,-1485.42,IN04,10058,CS,1,400,354.58,Indonesia
1/8/2015,ICG,133496,S$,42.5,425,-425,-357.87,IN04,30343,M035,1,10,67.13,Indonesia
1/8/2015,ICG,133497,S$,6.8,3661.8,-3661.8,-2659.98,IA14,46094,PB,1,538.5,1001.82,Indonesia
1/8/2015,ICG,133498,S$,8.5,8500,-8500,-5602.55,IL09,41909,M028,1,1000,2897.45,Indonesia
1/8/2015,ICG,133498,S$,0.06,648,-648,-432,IL09,40265,F,1,10800,216,Indonesia
1/8/2015,ICG,133498,S$,4.6,230,-230,-182.93,IL09,41519,PET1,1,50,47.07,Indonesia
1/8/2015,ICG,133498,S$,4.6,318.32,-318.32,-249.26,IL09,45538,P9,1,69.2,69.06,Indonesia
1/8/2015,ICG,133498,S$,4.6,272.32,-272.32,-211,IL09,45539,P9,1,59.2,61.32,Indonesia
1/8/2015,ICG,133498,S$,1.2,576,-576,-342.05,IL09,30033,MLS,1,480,233.95,Indonesia
1/8/2015,ICG,133498,S$,4,200,-200,-95.85,IL09,40749,SSS,1,50,104.15,Indonesia
1/8/2015,ICG,133498,S$,3.4,301.58,-301.58,-241.65,IL09,30053,PPDR,1,88.7,59.93,Indonesia
1/8/2015,ICG,133499,S$,0.96,96,-96,-76.71,IJ01,44497,PETS,1,100,19.29,Indonesia
1/8/2015,ICG,133499,S$,0.96,240,-240,-196.05,IJ01,46638,PETS,1,250,43.95,Indonesia
1/8/2015,ICG,133499,S$,2.45,708.05,-708.05,-540.14,IJ01,41097,PETS,1,289,167.91,Indonesia
1/8/2015,ICG,133499,S$,4.7,940,-940,-729.12,IJ01,41393,PET1,1,200,210.88,Indonesia
1/8/2015,ICG,133499,S$,0.96,599.04,-599.04,-463.01,IJ01,46190,NT,1,624,136.03,Indonesia
1/8/2015,ICG,133499,S$,0.96,576,-576,-434.07,IJ01,46385,NT,1,600,141.93,Indonesia
1/8/2015,ICG,133499,S$,0.96,304.32,-304.32,-231.79,IJ01,10641,NT,1,317,72.53,Indonesia
1/8/2015,ICG,133499,S$,4.7,372.24,-372.24,-306.9,IJ01,40242,PR08,1,79.2,65.34,Indonesia
1/8/2015,ICG,133499,S$,4.7,360.49,-360.49,-312.7,IJ01,41278,PR08,1,76.7,47.79,Indonesia
1/8/2015,ICG,133499,S$,4.7,372.24,-372.24,-301.81,IJ01,45689,PR08,1,79.2,70.43,Indonesia
1/8/2015,ICG,133500,S$,3.3,315.81,-315.81,-256.15,IJ01,40725,PPDR,1,95.7,59.66,Indonesia
1/8/2015,ICG,133500,S$,3.3,331.98,-331.98,-272.88,IJ01,40726,PPDR,1,100.6,59.1,Indonesia
1/8/2015,ICG,133500,S$,3.3,417.78,-417.78,-351.71,IJ01,30053,PPDR,1,126.6,66.07,Indonesia
1/8/2015,ICG,133500,S$,3.3,1050.72,-1050.72,-875.65,IJ01,40728,PPDR,1,318.4,175.07,Indonesia
1/8/2015,ICG,133500,S$,3.3,1813.02,-1813.02,-1479.32,IJ01,30347,PPDR,1,549.4,333.7,Indonesia
1/8/2015,ICG,133500,S$,3.3,446.16,-446.16,-367.57,IJ01,30055,PPDR,1,135.2,78.59,Indonesia
1/8/2015,ICG,133500,S$,3.3,492.69,-492.69,-407.08,IJ01,10471,PPDR,1,149.3,85.61,Indonesia
1/8/2015,ICG,133500,S$,3.3,337.92,-337.92,-280.89,IJ01,30057,PPDR,1,102.4,57.03,Indonesia
1/8/2015,ICG,133500,S$,4.7,585.62,-585.62,-496.28,IJ01,45126,SPL2.5,1,124.6,89.34,Indonesia
1/8/2015,ICG,133500,S$,4.7,736.49,-736.49,-608.17,IJ01,43940,SPL2.5,1,156.7,128.32,Indonesia
1/8/2015,ICG,133500,S$,4.7,1047.16,-1047.16,-856.87,IJ01,43934,SPL2,1,222.8,190.29,Indonesia
1/8/2015,ICG,133500,S$,4.7,449.32,-449.32,-371.54,IJ01,43935,SPL2,1,95.6,77.78,Indonesia
1/8/2015,ICG,133500,S$,88,1760,-1760,-1123.43,IJ01,41532,AST,1,20,636.57,Indonesia
1/8/2015,ICG,133500,S$,88,1760,-1760,-1119.83,IJ01,41534,AST,1,20,640.17,Indonesia
1/8/2015,ICG,133500,S$,88,528,-528,-343.03,IJ01,41906,AST,1,6,184.97,Indonesia
1/8/2015,ICG,133500,S$,88,1760,-1760,-1114.21,IJ01,41535,AST,1,20,645.79,Indonesia
1/9/2015,ICG,133501,S$,10.1,2424,-2424,-2080.23,IJ01,45466,SP,1,240,343.77,Indonesia
1/9/2015,ICG,133501,S$,10.1,2424,-2424,-2080.23,IJ01,45467,SP,1,240,343.77,Indonesia
1/9/2015,ICG,133501,S$,17.9,1611,-1611,-1381.52,IJ01,45468,SP,1,90,229.48,Indonesia
1/9/2015,ICG,133501,S$,18.3,1098,-1098,-932.93,IJ01,45469,SP,1,60,165.07,Indonesia
1/9/2015,ICG,133501,S$,22.7,2724,-2724,-2310.48,IJ01,45471,SP,1,120,413.52,Indonesia
1/9/2015,ICG,133501,S$,47.5,950,-950,-790.01,IJ01,45472,SP,1,20,159.99,Indonesia
1/9/2015,ICG,133501,S$,59.5,2380,-2380,-1862.88,IJ01,45473,SP,1,40,517.12,Indonesia
1/9/2015,ICG,133501,S$,90,720,-720,-550.5,IJ01,45847,SP,1,8,169.5,Indonesia
1/9/2015,ICG,133502,S$,3.9,1989,-1989,-1734,SB06,10099,LEAD,1,510,255,Singapore
1/12/2015,ICG,133504,S$,5,220,-220,-162.37,SQ03,40053,PPMR,1,44,57.63,Singapore
1/12/2015,ICG,133505,S$,260,3900,-3900,-2936.34,IA06,10128,ML,1,15,963.66,Indonesia
1/12/2015,ICG,133505,S$,6.6,1650,-1650,-1152.5,IA06,43513,ML,1,250,497.5,Indonesia
1/12/2015,ICG,133505,S$,4.8,960,-960,-742.71,IA06,10058,CS,1,200,217.29,Indonesia
1/12/2015,ICG,133505,S$,4.07,2035,-2035,-1678.22,IA06,10126,MH,1,500,356.78,Indonesia
